學年度,學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,總計,男生計,女生計,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別
103,1037,正修科技大學,520601,工業工程(與)(科技)(系統)(工程)(管理)學系碩士班,D 日,M 碩士,21,14,7,7,3,6,4,1,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
103,1037,正修科技大學,520601,工業工程(與)(科技)(系統)(工程)(管理)學系,D 日,B 四技,583,478,105,116,21,120,35,115,17,114,31,0,0,0,0,0,0,13,1,12 高雄市,2 技職
103,1037,正修科技大學,520601,工業工程(與)(科技)(系統)(工程)(管理)學系,N 修,B 四技,151,128,23,37,2,23,7,28,7,33,6,0,0,0,0,0,0,7,1,12 高雄市,2 技職
103,1037,正修科技大學,520601,工業工程(與)(科技)(系統)(工程)(管理)學系,N 修,C 二技,71,53,18,0,0,0,0,31,6,22,11,0,0,0,0,0,0,0,1,12 高雄市,2 技職
103,1037,正修科技大學,521307,醫學工程學位學程,D 日,B 四技,121,106,15,0,0,31,8,36,4,39,3,0,0,0,0,0,0,0,0,12 高雄市,2 技職
103,1037,正修科技大學,529977,機械工程系　(產學攜手),D 日,B 四技,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12 高雄市,2 技職
103,1037,正修科技大學,529977,(微)電子(工程)學系(產學攜手),D 日,B 四技,114,108,6,80,4,0,0,28,2,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
103,1037,正修科技大學,529977,資訊工程系(產學攜手),D 日,B 四技,39,39,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
103,1037,正修科技大學,760401,幼兒保育系碩士班,D 日,M 碩士,11,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
103,1037,正修科技大學,760401,(嬰)幼兒保育(技術)學系,D 日,B 四技,357,27,330,6,74,4,76,11,90,5,84,0,0,0,0,0,0,1,6,12 高雄市,2 技職
103,1037,正修科技大學,760401,(嬰)幼兒保育(技術)學系,N 修,B 四技,173,22,151,5,34,5,26,3,36,3,41,0,0,0,0,0,0,6,14,12 高雄市,2 技職
103,1037,正修科技大學,760401,(嬰)幼兒保育(技術)學系,N 修,C 二技,91,11,80,0,0,0,0,8,33,3,46,0,0,0,0,0,0,0,1,12 高雄市,2 技職
103,1037,正修科技大學,810103,餐飲管理(及廚藝)學系,D 日,B 四技,139,46,93,33,61,13,32,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
103,1037,正修科技大學,810103,餐飲管理(及廚藝)學系(雙軌旗鑑),D 日,B 四技,123,67,56,35,34,32,22,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
103,1037,正修科技大學,810103,餐飲管理(及廚藝)學系,N 修,B 四技,101,40,61,40,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
103,1037,正修科技大學,810103,餐飲管理(及廚藝)學系,N 修,C 二技,45,15,30,0,0,0,0,15,30,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
103,1037,正修科技大學,810201,觀光(與)休閒(管理)(遊憩)學系,D 日,B 四技,388,104,284,34,74,33,80,21,89,14,41,0,0,0,0,0,0,2,0,12 高雄市,2 技職
103,1037,正修科技大學,810201,觀光(與)(休閒)(管理)(遊憩)學系,N 修,B 四技,499,199,300,69,95,39,62,30,65,54,68,0,0,0,0,0,0,7,10,12 高雄市,2 技職
103,1037,正修科技大學,810504,休閒與運動管理系碩士班,D 日,M 碩士,27,16,11,5,4,6,4,1,1,4,2,0,0,0,0,0,0,0,0,12 高雄市,2 技職
103,1037,正修科技大學,810504,休閒(與)運動(與)(健康)管理學系,D 日,B 四技,429,243,186,55,51,54,42,59,49,63,40,0,0,0,0,0,0,12,4,12 高雄市,2 技職
103,1037,正修科技大學,810504,休閒(與)運動(與)(健康)管理學系(雙軌旗鑑),D 日,B 四技,11,8,3,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,12 高雄市,2 技職
103,1037,正修科技大學,810504,休閒(與)運動(與)(健康)管理學科(雙軌旗鑑),D 日,2 二專,14,8,6,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
103,1037,正修科技大學,810504,休閒(與)運動(與)(健康)管理學系,N 職,M 碩士,33,18,15,6,10,10,4,2,1,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
103,1037,正修科技大學,810504,休閒(與)運動(與)(健康)管理學系,N 修,B 四技,547,279,268,55,41,58,72,80,73,63,70,0,0,0,0,0,0,23,12,12 高雄市,2 技職
103,1037,正修科技大學,810504,休閒(與)運動(與)(健康)管理學系,N 修,C 二技,171,85,86,0,0,0,0,39,49,45,37,0,0,0,0,0,0,1,0,12 高雄市,2 技職
103,1037,正修科技大學,810815,化妝品與時尚彩妝系碩士班,D 日,M 碩士,22,5,17,1,10,3,6,1,1,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
103,1037,正修科技大學,810815,化妝品與時尚彩妝系,D 日,B 四技,642,112,530,15,128,17,129,28,161,49,105,0,0,0,0,0,0,3,7,12 高雄市,2 技職
103,1037,正修科技大學,810815,化妝品與時尚彩妝系,N 修,B 四技,357,44,313,12,86,8,86,8,75,9,54,0,0,0,0,0,0,7,12,12 高雄市,2 技職
103,1037,正修科技大學,810815,化妝品與時尚彩妝系,N 修,C 二技,50,3,47,0,0,0,0,3,47,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
103,1037,正修科技大學,819977,化妝品與時尚彩妝系(產學攜手),D 日,B 四技,104,17,87,9,64,8,23,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
103,1037,正修科技大學,819988,休閒與運動管理系碩士班(產業專班),D 日,M 碩士,4,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
103,1038,萬能科技大學,230302,商業設計系,D 日,B 四技,502,157,345,35,74,57,121,35,86,30,64,0,0,0,0,0,0,0,0,03 桃園縣,2 技職
103,1038,萬能科技大學,230302,商業設計系,N 修,B 四技,256,121,135,12,21,15,15,31,39,56,56,0,0,0,0,0,0,7,4,03 桃園縣,2 技職
103,1038,萬能科技大學,230307,商品設計系,D 日,B 四技,120,57,63,40,48,17,15,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園縣,2 技職
103,1038,萬能科技大學,340301,企業管理系,D 日,B 四技,377,165,212,51,47,27,59,51,56,30,47,0,0,0,0,0,0,6,3,03 桃園縣,2 技職
103,1038,萬能科技大學,340301,企業管理系,D 日,C 二技,4,3,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,03 桃園縣,2 技職
103,1038,萬能科技大學,340301,企業管理系,N 修,B 四技,545,300,245,105,84,49,38,68,52,67,68,0,0,0,0,0,0,11,3,03 桃園縣,2 技職
103,1038,萬能科技大學,340301,企業管理系,N 修,C 二技,33,17,16,0,0,0,0,17,16,0,0,0,0,0,0,0,0,0,0,03 桃園縣,2 技職
103,1038,萬能科技大學,340303,經營管理研究所,D 日,M 碩士,30,20,10,8,4,4,5,7,0,1,1,0,0,0,0,0,0,0,0,03 桃園縣,2 技職
103,1038,萬能科技大學,340303,經營管理研究所,N 職,M 碩士,100,48,52,29,37,19,15,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園縣,2 技職
103,1038,萬能科技大學,340501,財務金融系,D 日,B 四技,116,43,73,0,0,0,0,17,29,21,42,0,0,0,0,0,0,5,2,03 桃園縣,2 技職
103,1038,萬能科技大學,340501,財務金融系,N 修,B 四技,27,17,10,0,0,0,0,0,0,15,9,0,0,0,0,0,0,2,1,03 桃園縣,2 技職
103,1038,萬能科技大學,340527,理財經營管理系,D 日,B 四技,66,43,23,23,12,20,11,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園縣,2 技職
103,1038,萬能科技大學,340802,行銷與流通管理系,D 日,B 四技,396,154,242,42,48,48,67,27,74,35,52,0,0,0,0,0,0,2,1,03 桃園縣,2 技職
103,1038,萬能科技大學,340802,行銷與流通管理系,N 修,B 四技,247,141,106,27,18,17,18,56,31,33,31,0,0,0,0,0,0,8,8,03 桃園縣,2 技職
103,1038,萬能科技大學,349906,工業管理系,D 日,B 四技,222,203,19,46,4,85,3,64,10,0,0,0,0,0,0,0,0,8,2,03 桃園縣,2 技職
103,1038,萬能科技大學,349906,工業管理系,N 修,B 四技,129,100,29,38,9,34,7,28,13,0,0,0,0,0,0,0,0,0,0,03 桃園縣,2 技職
103,1038,萬能科技大學,349906,工業管理系,N 修,C 二技,71,43,28,0,0,0,0,21,10,22,18,0,0,0,0,0,0,0,0,03 桃園縣,2 技職
103,1038,萬能科技大學,349909,管理與資訊系,D 日,B 四技,72,51,21,0,0,0,0,0,0,51,21,0,0,0,0,0,0,0,0,03 桃園縣,2 技職
103,1038,萬能科技大學,349909,管理與資訊系,N 修,B 四技,37,34,3,0,0,0,0,0,0,27,2,0,0,0,0,0,0,7,1,03 桃園縣,2 技職
103,1038,萬能科技大學,420301,生物技術系,D 日,B 四技,47,30,17,0,0,0,0,0,0,28,16,0,0,0,0,0,0,2,1,03 桃園縣,2 技職
103,1038,萬能科技大學,420301,生物技術系,N 修,B 四技,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,03 桃園縣,2 技職
103,1038,萬能科技大學,480109,資訊管理系,D 日,M 碩士,20,10,10,4,4,1,4,1,2,4,0,0,0,0,0,0,0,0,0,03 桃園縣,2 技職
103,1038,萬能科技大學,480109,資訊管理系,D 日,B 四技,382,275,107,71,26,58,32,87,21,57,28,0,0,0,0,0,0,2,0,03 桃園縣,2 技職
103,1038,萬能科技大學,480109,資訊管理系,N 職,M 碩士,27,13,14,4,11,2,2,2,1,5,0,0,0,0,0,0,0,0,0,03 桃園縣,2 技職
103,1038,萬能科技大學,480109,資訊管理系,N 修,B 四技,146,109,37,0,0,20,5,35,11,41,20,0,0,0,0,0,0,13,1,03 桃園縣,2 技職
103,1038,萬能科技大學,480313,數位多媒體系,D 日,B 四技,85,81,4,36,1,45,3,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園縣,2 技職
103,1038,萬能科技大學,520103,電子工程系,D 日,B 四技,128,121,7,0,0,0,0,39,3,77,4,0,0,0,0,0,0,5,0,03 桃園縣,2 技職
103,1038,萬能科技大學,520103,電子工程系,N 修,B 四技,5,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,03 桃園縣,2 技職
103,1038,萬能科技大學,520106,光電工程系,D 日,B 四技,242,239,3,35,0,49,1,84,2,68,0,0,0,0,0,0,0,3,0,03 桃園縣,2 技職
103,1038,萬能科技大學,520114,資訊工程系,D 日,B 四技,354,339,15,91,6,81,4,81,3,79,2,0,0,0,0,0,0,7,0,03 桃園縣,2 技職
103,1038,萬能科技大學,520114,資訊工程系,N 修,B 四技,44,42,2,0,0,0,0,0,0,31,2,0,0,0,0,0,0,11,0,03 桃園縣,2 技職
103,1038,萬能科技大學,520122,電資研究所,D 日,M 碩士,19,19,0,7,0,6,0,2,0,4,0,0,0,0,0,0,0,0,0,03 桃園縣,2 技職
103,1038,萬能科技大學,520312,營建科技系,D 日,M 碩士,21,18,3,7,2,5,1,4,0,2,0,0,0,0,0,0,0,0,0,03 桃園縣,2 技職
103,1038,萬能科技大學,520312,營建科技系,D 日,B 四技,332,251,81,60,18,71,23,57,22,50,16,0,0,0,0,0,0,13,2,03 桃園縣,2 技職
103,1038,萬能科技大學,520312,營建科技系,D 日,C 二技,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,03 桃園縣,2 技職
103,1038,萬能科技大學,520312,營建科技系,N 修,B 四技,152,127,25,45,9,33,7,0,0,38,8,0,0,0,0,0,0,11,1,03 桃園縣,2 技職
103,1038,萬能科技大學,520502,材料科學與工程系,D 日,M 碩士,6,4,2,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,03 桃園縣,2 技職
103,1038,萬能科技大學,520502,材料科學與工程系,D 日,B 四技,105,104,1,0,0,0,0,66,1,31,0,0,0,0,0,0,0,7,0,03 桃園縣,2 技職
103,1038,萬能科技大學,520502,材料科學與工程系,N 職,M 碩士,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,03 桃園縣,2 技職
103,1038,萬能科技大學,520502,材料科學與工程系,N 修,B 四技,23,19,4,0,0,0,0,0,0,16,4,0,0,0,0,0,0,3,0,03 桃園縣,2 技職
103,1038,萬能科技大學,520521,材料應用科技研究所,D 日,M 碩士,4,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園縣,2 技職
103,1038,萬能科技大學,520521,材料應用科技研究所,N 職,M 碩士,6,5,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園縣,2 技職
103,1038,萬能科技大學,520901,環境工程系,D 日,M 碩士,19,14,5,4,3,4,1,6,1,0,0,0,0,0,0,0,0,0,0,03 桃園縣,2 技職
103,1038,萬能科技大學,520901,環境工程系,D 日,B 四技,279,250,29,43,7,64,9,65,6,62,6,0,0,0,0,0,0,16,1,03 桃園縣,2 技職
103,1038,萬能科技大學,520901,環境工程系,N 修,B 四技,142,122,20,18,6,19,6,38,4,35,2,0,0,0,0,0,0,12,2,03 桃園縣,2 技職
103,1038,萬能科技大學,810101,旅館管理系,D 日,B 四技,264,95,169,40,65,38,81,17,23,0,0,0,0,0,0,0,0,0,0,03 桃園縣,2 技職
103,1038,萬能科技大學,810101,旅館管理系,N 修,B 四技,16,7,9,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園縣,2 技職
103,1038,萬能科技大學,810103,餐飲管理系,D 日,B 四技,740,392,348,133,95,144,124,63,76,50,51,0,0,0,0,0,0,2,2,03 桃園縣,2 技職
103,1038,萬能科技大學,810103,餐飲管理系,D 日,C 二技,38,18,20,0,0,0,0,11,13,7,7,0,0,0,0,0,0,0,0,03 桃園縣,2 技職
103,1038,萬能科技大學,810103,餐飲管理系,N 修,B 四技,677,411,266,133,79,91,61,72,59,106,64,0,0,0,0,0,0,9,3,03 桃園縣,2 技職
103,1038,萬能科技大學,810103,餐飲管理系,N 修,C 二技,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,03 桃園縣,2 技職
